tokens,aspect_tags,review,author,sentence,total_aspects,has_aspect,fold
"['Apesar', 'de', 'todas', 'as', 'críticas', 'que', 'acabei', 'de', 'fazer', 'a', 'história', 'acaba', 'melhorando', 'muito', 'de', 'o', 'meio', 'para', 'o', 'final', 'de', 'o', 'livro', 'e', 'você', 'se', 'vê', 'envolvido', 'em', 'a', 'saga', 'de', 'uma', 'forma', 'inesperada', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",504,meyer,3438,0,0,5
"['Se', 'você', 'analisar', 'friamente', ',', 'histórias', 'entre', 'mortais', 'e', 'vampiros', 'não', 'são', 'nenhuma', 'novidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",504,meyer,3439,0,0,5
"['Digamos', 'que', 'toda', 'o', 'conjunto', 'de', 'a', 'história', 'não', 'tenha', 'nada', 'demais', ',', 'mas', 'a', 'autora', 'descreve', 'tão', 'bem', 'o', 'sentimento', 'de', 'a', 'protagonista', 'que', 'fica', 'impossível', 'você', 'não', 'querer', 'saber', 'mais', 'e', 'mais', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",504,meyer,3440,0,0,5
"['Eu', 'devorei', 'o', 'livro', 'tão', 'rápido', 'e', 'fiquei', 'mergulhada', 'em', 'o', 'suspense', 'de', 'tal', 'forma', 'que', 'sai', 'correndo', 'para', 'comprar', 'o', 'livro', '2', 'de', 'a', 'saga', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",504,meyer,3441,0,0,5
"['bolado', ',', 'arrebatador', '!']","[0, 0, 0, 0]",511,meyer,3506,0,0,5
"['Isabella', 'Swan', 'chega', 'a', 'a', 'nublada', 'e', 'chuvosa', 'cidadezinha', 'de', 'Forks', '-', 'último', 'lugar', 'onde', 'gostaria', 'de', 'viver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",511,meyer,3507,0,0,5
"['Tenta', 'se', 'adaptar', 'a', 'a', 'vida', 'provinciana', 'em', 'a', 'qual', 'aparentemente', 'todos', 'se', 'conhecem', ',', 'lidar', 'com', 'sua', 'constrangedora', 'falta', 'de', 'coordenação', 'motora', 'e', 'se', 'habituar', 'a', 'morar', 'com', 'um', 'pai', 'com', 'quem', 'nunca', 'conviveu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",511,meyer,3508,0,0,5
"['Em', 'seu', 'destino', 'está', 'Edward', 'Cullen', '.']","[0, 0, 0, 0, 0, 0, 0]",511,meyer,3509,0,0,5
"['*', '*', '*', 'Como', 'qualquer', 'adolescente', 'não', 'podia', 'deixar', 'de', 'gostar', 'de', 'Crepúsculo', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",511,meyer,3510,1,1,5
"['(', 'risos', ')', 'Que', 'mulherzinha', 'inteligente', '!']","[0, 0, 0, 0, 0, 0, 0]",511,meyer,3511,0,0,5
"['Quando', 'eu', 'li', 'esse', 'livro', 'por', 'indicação', 'de', 'uma', 'amiga', 'nunca', 'imaginei', 'que', 'iria', 'gostar', 'tanto', 'assim', 'de', 'ele', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",530,meyer,3579,1,1,5
"['Li', 'Crepúsculo', 'depois', 'que', 'assisti', 'a', 'o', 'filme', ',', 'porque', 'não', 'conseguia', 'conceber', 'como', 'tanta', 'gente', 'gostou', '""', 'da', 'aquilo', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",550,meyer,3687,0,0,5
"['Mas', 'para', 'meu', 'deleite', 'o', 'livro', 'é', 'infinitamente', 'superior', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",550,meyer,3688,0,0,5
"['Gostoso', 'de', 'ler', ',', 'com', 'descrições', 'de', 'sensações', 'e', 'sentimentos', 'belíssimas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",550,meyer,3689,0,0,5
['Julieta'],[0],551,meyer,3690,0,0,5
"['Comparei', 'um', 'pouco', 'a', 'historia', 'de', 'Romeu', 'e', 'Julieta', ',', 'o', 'amor', 'impossivel', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",551,meyer,3691,0,0,5
"['Lindo', 'e', 'muito', 'bom', 'de', 'ler', '.']","[0, 0, 0, 0, 0, 0, 0]",551,meyer,3692,0,0,5
"['a', 'Bela', '!']","[0, 0, 0]",552,meyer,3693,0,0,5
"['(', 'rs', ')']","[0, 0, 0]",552,meyer,3694,0,0,5
"['Um', 'romance', 'sem', 'sexo', 'e', 'cheio', 'de', 'suspiros', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0]",552,meyer,3695,1,1,5
"['As', 'vezes', 'um', 'pouquinho', 'exagerado', 'em', 'o', 'mel', '(', 'cuidado', 'diabéticos', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",552,meyer,3696,0,0,5
"[')', ',', 'mas', 'eu', 'gostei', 'de', 'a', 'total', 'ausencia', 'de', 'obscenidades', '...', 'muito', 'raro', 'hoje', 'em', 'dia', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]",552,meyer,3697,1,1,5
"['Nada', 'puritano', ',', 'porem', '.']","[0, 0, 0, 0, 0]",552,meyer,3698,0,0,5
"['sensível', 'e', 'delicado', ',', 'um', 'tributo', 'a', 'o', 'amor']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3726,0,0,5
"['Quando', 'comecei', 'a', 'ler', 'Crepúsculo', ',', 'não', 'imaginava', 'o', 'que', 'poderia', 'encontrar', 'por', 'a', 'frente', ',', 'pois', 'eu', 'praticamente', '""', 'esbarrei', '""', 'com', 'ele', 'meio', 'que', 'sem', 'querer', ',', 'e', ',', 'logo', 'que', 'observaram', 'o', 'livro', 'em', 'minhas', 'mãos', ',', 'uma', 'chuva', 'de', 'críticas', 'caiu', 'sobre', 'minha', 'cabeça', '...', 'Disseram', '-', 'me', ',', 'entre', 'tantas', 'outras', 'coisas', ',', 'que', 'o', 'livro', 'era', 'para', 'mulherzinha', 'e', 'meloso', 'demais', '...', 'O', 'que', 'eu', 'posso', 'dizer', ',', 'depois', 'de', 'concluída', 'a', 'leitura', ',', 'é', 'que', 'fiquei', 'encantado', 'com', 'a', 'belíssima', 'narrativa', 'em', 'primeira', 'pessoa', 'criada', 'por', 'Stephenie', 'Meyer', ',', 'para', 'a', 'personagem', 'Bella', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3727,1,1,5
"['Ela', ',', 'a', 'autora', ',', 'conseguiu', 'com', 'empenho', 'inquestionável', 'nos', 'conduzir', 'por', 'a', 'mente', 'de', 'uma', 'adolescente', 'insegura', 'e', 'cheia', 'de', 'sonhos', ',', 'que', 'via', 'a', 'si', 'mesmo', 'como', 'vítima', 'de', 'suas', 'incapacidades', 'ou', 'falta', 'de', 'habilidade', ',', 'o', 'desejo', 'de', 'viver', 'um', 'amor', 'impossível', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3728,0,0,5
"['Além', 'de', 'a', 'gratificante', 'leitura', 'em', 'primeira', 'pessoa', 'proporcionada', 'de', 'forma', 'tão', 'fluída', ',', 'de', 'fácil', 'entendimento', 'e', 'perfeitamente', 'adequada', 'a', 'cada', 'momento', 'vivenciado', 'por', 'a', 'protagonista', ',', 'a', 'estrutura', 'de', 'a', 'história', 'demonstra', 'com', 'clareza', 'o', 'potencial', 'criativo', 'e', 'a', 'ousadia', 'de', 'a', 'autora', 'em', 'criar', 'um', 'mundo', 'com', 'vampiros', 'singulares', ',', 'que', 'se', 'adequaram', 'tão', 'elegantemente', 'a', 'o', 'romance', '.']","[0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3729,2,1,5
"['Em', 'o', 'que', 'diz', 'respeito', 'a', 'o', 'amor', 'entre', 'Bella', 'e', 'Edward', ',', 'com', 'todo', 'o', 'ofegar', 'desesperado', 'de', 'ela', 'e', 'todo', 'autossacrifício', 'de', 'ele', 'para', 'manter', '-', 'se', 'próximo', 'A', 'A', 'ela', ',', 'a', 'sensibilidade', 'colocada', 'por', 'a', 'autora', 'em', 'cada', 'sussurro', ',', 'cada', 'diálogo', 'ou', 'pensamento', 'de', 'a', 'protagonista', 'não', 'pode', 'ser', 'considerado', 'simplesmente', '""', 'meloso', '""', ',', 'porque', 'ali', ',', 'a', 'única', 'coisa', 'que', 'pude', 'ver', 'foi', 'o', 'amor', 'em', 'estado', 'de', 'arte', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3730,1,1,5
"['Não', 'há', 'o', 'que', 'dizer', 'para', 'os', 'críticos', 'de', 'plantão', ',', 'que', ',', 'em', 'seus', 'pedestais', 'de', 'sabedoria', 'literária', 'surgiram', 'a', 'os', 'montes', 'em', 'os', 'últimos', 'meses', 'sempre', 'ávidos', 'por', 'levar', 'a', 'a', 'estaca', ',', 'não', 'apenas', 'a', 'autora', 'de', 'esse', 'belo', 'romance', ',', 'mas', ',', 'pior', ',', 'condenar', 'também', 'todos', 'os', 'seus', 'fãs', 'e', 'admiradores', 'como', '""', 'meros', '""', 'adolescentes', 'deslumbrados', ',', 'aludindo', 'a', 'isso', 'como', 'um', 'desmerecimento', 'de', 'suas', 'visões', 'de', 'a', 'vida', ',', 'e', ',', 'como', 'se', 'admirar', 'o', 'amor', 'sensível', 'fosse', 'algo', 'que', 'não', 'tem', 'mais', 'lugar', 'em', 'o', 'mundo', 'em', 'que', 'vivemos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",563,meyer,3731,0,0,5
"['O', 'livro', 'é', 'bobo', 'e', 'intrigante', 'a', 'o', 'mesmo', 'tempo', '...', 'Nunca', 'vi', 'uma', 'coisa', 'tão', 'besta', 'como', 'um', 'vampiro', 'se', 'esquivar', 'de', 'uma', 'humana', 'e', 'em', 'o', 'final', 'eles', 'se', 'apaixonam', 'e', 'ficam', 'juntos', ',', 'mas', 'a', 'história', 'é', 'comovente', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",565,meyer,3734,1,1,5
"['Linda', 'demais', '!']","[0, 0, 0]",565,meyer,3735,0,0,5
"['E', 'se', 'me', 'perguntarem', 'porque', 'os', 'homens', 'acham', 'ridículo', 'e', 'as', 'mulheres', 'amam', ',', 'eu', 'juro', 'que', 'sei', 'responder', ':', 'as', 'mulheres', 'leem', 'em', 'esse', 'livro', ',', 'algo', 'que', 'nunca', 'presenciarão', 'em', 'a', 'realidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",565,meyer,3736,0,0,5
"['Nós', ',', 'mulheres', ',', 'ficamos', 'encantadas', 'com', 'a', 'perfeição', 'de', 'o', 'Edward', 'e', 'sonhamos', 'com', 'um', 'cara', 'romântico', 'e', 'protetor', 'como', 'ele', ',', 'e', 'quando', 'voltamos', 'a', 'realidade', ',', 'olhe', 'só', 'o', 'que', 'encontramos', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",565,meyer,3737,0,0,5
"['xD', 'Mas', 'ta', 'ai', 'a', 'minha', 'opinião', '!']","[0, 0, 0, 0, 0, 0, 0, 0]",565,meyer,3738,0,0,5
"['É', 'lindo', '!']","[0, 0, 0]",565,meyer,3739,0,0,5
"['além', 'de', 'a', 'vida', '!']","[0, 0, 0, 0, 0]",567,meyer,3744,0,0,5
"['Uma', 'historia', 'apaixonante', ',', 'surreal', '..', 'assim', 'é', 'Crepúsculo', ',', 'há', 'quem', 'diga', 'que', 'a', 'historia', 'é', 'para', 'adolecentes', ',', 'mas', 'acho', 'que', 'toda', 'essa', 'midia', 'fez', 'com', 'que', 'as', 'pessoas', 'não', 'o', 'lessem', 'de', 'mente', 'aberta', ',', 'não', 'se', 'trata', 'de', 'nenhuma', 'grande', 'referencia', ',', 'mas', 'você', 'não', 'se', 'arrepende', 'de', 'ter', 'lido', ',', 'até', 'sente', 'falta', 'quando', 'termina', ',', 'essa', 'historia', 'querendo', 'ou', 'não', 'nunca', 'será', 'esquecida', ',', 'para', 'os', 'que', 'são', 'fanaticos', ',', 'coloquem', 'seus', 'pés', 'em', 'o', 'chão', ',', 'para', 'os', '""', 'odiadores', '""', ',', 'não', 'tenham', 'preconceito', '...', 'sou', 'a', 'favor', 'de', 'o', 'amor', 'e', 'a', 'historia', 'transpassa', 'isso', 'lindamente', '...', 'sobre', 'as', 'tecnicas', 'de', 'a', 'autora', ',', 'para', 'sua', '1º', 'obra', '...', 'começou', 'mto', 'bem', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",567,meyer,3745,2,1,5
"['Em', 'a', 'sua', 'categoria', 'de', 'livros', ',', 'ele', 'é', 'muito', 'bom', ',', 'sim', 'sou', 'uma', 'fã', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",587,meyer,3808,1,1,5
"['Mas', 'por', 'favor', 'não', 'considerem', 'esse', 'livro', 'o', 'melhor', 'titulo', 'de', 'o', 'mundo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",587,meyer,3809,0,0,5
"['inumano', 'e', 'os', 'lados', 'de', 'um', 'só', 'extremo']","[0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3848,0,0,5
"['Nunca', 'gostei', 'muito', 'de', 'me', 'aprofundar', 'em', 'assuntos', 'políticos', ',', 'apesar', 'de', 'ter', 'muitos', 'amigos', 'engajados', 'em', 'esse', 'assunto', '(', 'e', 'até', 'mesmo', 'militantes', ')', ',', 'mas', 'o', 'mérito', 'histórico', 'que', '1984', 'apresenta', 'me', 'fez', 'dar', 'o', 'primeiro', 'impulso', 'por', 'as', 'primeiras', 'páginas', 'de', 'um', 'de', 'os', 'livros', 'que', 'mais', 'me', 'instigam', 'a', 'escrita', ',', 'que', 'mais', 'me', 'instigam', 'o', 'estudo', 'antropológico', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3849,0,0,5
"['George', 'Orwell', 'consegue', 'mostrar', 'que', 'uma', 'história', 'vista', 'de', 'fora', 'pode', 'ser', 'muito', 'menos', 'influenciável', 'que', 'uma', 'história', 'vista', 'por', 'dentro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3850,0,0,5
"['Apesar', 'de', 'a', 'narrativa', 'extra-enredo', ',', 'o', 'que', 'envolve', 'são', 'as', 'relações', 'de', 'ele', 'com', 'os', 'personagens', 'e', 'temas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3851,0,0,5
"['Você', 'se', 'aprofunda', 'por', 'conta', 'própria', 'e', 'quando', 'vê', 'se', 'sente', 'parte', 'de', 'aquele', 'esquema', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3852,0,0,5
"['George', 'Orwell', 'seria', 'como', 'um', 'deus', ',', 'olhando', 'para', 'uma', 'sociedade', ',', 'analisando', 'e', 'descrevendo', 'sem', 'dar', 'opinião', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3853,0,0,5
"['A', 'opinião', 'é', 'você', 'quem', 'explora', ',', 'e', 'a', 'suposição', 'de', 'analogia', 'é', 'você', 'quem', 'faz', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3854,0,0,5
"['Enquanto', 'fui', 'lendo', ',', 'fui', 'tendo', 'aversão', 'a', 'um', 'governo', 'que', 'não', 'necessariamente', 'se', 'parece', 'com', 'o', 'que', 'eu', 'vivo', 'governado', 'por', ',', 'mas', 'que', 'parece', 'ser', 'real', 'por', 'o', 'fato', 'de', 'a', 'inexistência', 'de', 'a', 'unicidade', 'e', 'de', 'a', 'simplicidade', 'dentro', 'de', 'qualquer', 'sistema', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3855,0,0,5
"['Orwell', 'mostra', 'que', 'é', 'possível', 'um', 'governo', 'totalitário', 'extremista', 'ter', 'vários', 'lados', 'de', 'pensamento', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3856,0,0,5
"['Me', 'decepcionei', 'com', 'o', 'romance', 'que', 'em', 'o', 'começo', 'parece', 'ser', 'inútil', 'pro', 'desenrolar', 'de', 'a', 'história', ',', 'mas', 'em', 'o', 'final', 'fui', 'percebendo', '...', 'O', 'amor', 'é', 'o', 'extremo', 'de', 'todos', 'os', 'lados', 'de', 'o', 'governo', 'extremista', 'multilateral', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3857,1,1,5
"['É', 'o', 'cerne', 'de', 'a', 'submissão', '.']","[0, 0, 0, 0, 0, 0, 0]",602,orwell,3858,0,0,5
"['É', 'o', 'que', 'faz', 'tudo', 'ficar', 'bem', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",602,orwell,3859,0,0,5
"['Ótimo', 'livro', ',', 'nunca', 'desistam', '.']","[0, 1, 0, 0, 0, 0]",602,orwell,3860,1,1,5
"['www.livrosecitacoes.com', 'Você', 'escolheria', 'o', 'modo', 'de', 'vida', 'mais', 'fácil', '...', 'ou', 'a', 'verdade', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3954,0,0,5
"['Até', 'que', 'ponto', 'nos', 'agarramos', 'as', 'nossas', 'ideias', 'e', 'sonhos', ',', 'amores', 'e', 'família', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3955,0,0,5
"['1984', 'mostra', 'o', 'lado', 'mais', 'podre', 'de', 'a', 'sociedade', 'e', ',', 'mesmo', 'o', 'livro', 'sendo', 'de', 'anos', 'atrás', ',', 'partes', 'de', 'o', 'mesmo', 'se', 'mostram', 'fatos', 'de', 'a', 'vida', 'cotidiana', 'atual', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3956,0,0,5
"['Em', 'minha', 'visão', ',', 'esse', 'livro', 'é', 'o', 'pai', 'de', 'os', 'distópicos', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3957,1,1,5
"['A', 'história', ':', 'uma', 'sociedade', 'vive', 'sob', 'os', 'olhos', 'de', 'o', 'Big', 'Brother', ',', 'onde', 'a', 'escrita', 'e', 'as', 'notícias', 'são', 'publicadas', 'baseando', '-', 'se', 'em', 'o', 'controle', 'de', 'a', 'população', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3958,0,0,5
"['Para', 'quem', 'assiste', 'o', 'reality', 'show', 'de', 'mesmo', 'nome', ',', 'já', 'tem', 'uma', 'prévia', 'de', 'o', 'que', 'é', 'esse', 'livro', ',', 'apesar', 'de', 'beirar', 'a', 'o', 'ridículo', 'comparar', 'tal', 'programa', 'de', 'tevê', 'com', 'o', 'bestseller', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3959,0,0,5
"['Tenho', 'a', 'impressão', 'que', 'o', 'ódio', 'cansa', 'mais', 'que', 'o', 'amor', 'A', 'vida', 'é', 'mais', 'fácil', 'quando', 'alguém', 'te', 'diz', 'onde', 'ficar', 'e', 'trabalhar', ',', 'se', 'você', 'deve', 'ou', 'não', 'ter', 'filhos', ',', 'amar', 'alguém', 'e', 'quem', 'amar', 'e', 'em', 'quem', 'acreditar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3960,0,0,5
"['Mas', 'se', 'você', 'sabe', 'coisas', ',', 'sabe', 'a', 'verdade', ',', 'o', 'que', 'você', 'faria', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3961,0,0,5
"['Se', 'rebelaria', 'quando', 'ninguém', 'mais', 'se', 'importa', '?']","[0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3962,0,0,5
"['Uma', 'coisa', 'que', 'Winston', 'Smith', ',', 'o', 'protagonista', 'de', 'o', 'livro', ',', 'disse', 'é', 'fato', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3963,0,0,5
"['Alguém', ',', 'tem', 'sempre', 'alguém', ',', 'que', 'vai', 'se', 'rebelar', 'um', 'dia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3964,0,0,5
"['Uma', 'rebelião', 'não', 'começa', 'com', 'um', 'grupo', 'de', 'pessoas', 'gritando', 'em', 'o', 'centro', 'de', 'a', 'cidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",609,orwell,3965,0,0,5
"['Este', 'livro', 'é', 'simplesmente', 'arrebatador', ',', 'não', 'tendo', 'outra', 'palavra', 'que', 'o', 'defina', 'tão', 'bem', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",621,orwell,4021,1,1,5
"['Em', 'o', 'início', 'de', 'a', 'estória', ',', 'vemos', 'um', 'protagonista', 'muito', 'forte', ',', 'que', 'se', 'nega', 'a', 'simplesmente', 'aceitar', 'o', 'mundo', 'totalitarista', 'em', 'que', 'vive', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",621,orwell,4022,0,0,5
